timestamp,price,size,side,trade_id,exchange_timestamp
1756673126.7427604,0.33408,230.0,buy,200724555305674,1756673095547
1756673126.7427604,0.33409,184.0,buy,80941937233946,1756673095547
1756673126.7427604,0.33265,116.0,sell,1031734861214615,1756673095963
1756673126.7427604,0.33263,687.0,sell,709402766654160,1756673095963
1756673126.7427604,0.33314,343.0,buy,714580888593938,1756673096033
1756673126.7427604,0.33312,936.0,buy,964284377318383,1756673097975
1756673126.7427604,0.33266,37.0,sell,297355998238492,1756673098026
1756673126.7427604,0.33271,104.0,sell,582936665806742,1756673103030
1756673126.7427604,0.33312,61.0,buy,106355049074237,1756673104047
1756673126.7427604,0.33312,72.0,buy,1015137673031249,1756673104047
1756673126.7427604,0.33312,196.0,buy,503471577351435,1756673104047
1756673126.7427604,0.33282,343.0,sell,869823715996841,1756673109046
1756673126.7427604,0.33281,31.0,sell,870711864458401,1756673109046
1756673126.7427604,0.33339,84.0,buy,194511662686359,1756673109046
1756673126.7427604,0.33285,38.0,sell,755187556926179,1756673110859
1756673126.7427604,0.33333,31.0,buy,880053351981736,1756673112024
1756673126.7427604,0.33334,81.0,buy,720831002074844,1756673112024
1756673126.7427604,0.33285,80.0,sell,193807065068990,1756673112024
1756673126.7427604,0.33277,55.0,sell,586815805746538,1756673112024
1756673126.7427604,0.33277,48.0,sell,50988824680648,1756673112024
1756673126.7427604,0.33274,25.0,sell,582493893160796,1756673112024
1756673126.7427604,0.33275,534.0,sell,241615962280707,1756673114338
1756673126.7427604,0.33274,48.0,sell,1048417419446405,1756673114338
1756673126.7427604,0.3325,37.0,sell,119412458829280,1756673119053
1756673126.7427604,0.33238,97.0,sell,257345680650173,1756673120115
1756673126.7427604,0.33238,15.0,sell,103230886524777,1756673120115
1756673126.7427604,0.3323,122.0,sell,933239136281689,1756673120115
1756673126.7427604,0.3323,37.0,sell,68436613152880,1756673121028
1756673126.7427604,0.3323,90.0,sell,78018160427463,1756673122047
1756673126.7427604,0.33307,304.0,buy,584302762423153,1756673123053
1756673126.7469072,0.33226,241.0,buy,994626836467777,1756673126089
1756673132.6497724,0.33193,293.0,buy,918832478462166,1756673132100
1756673132.6497724,0.33194,529.0,buy,289956507526938,1756673132100
1756673133.5305986,0.33169,104.0,sell,817371450656960,1756673133010
1756673134.0713468,0.3317,68.0,sell,468002947941109,1756673133583
1756673134.5058844,0.3317,411.0,buy,209313963135816,1756673134021
1756673134.5058844,0.3317,977.0,buy,600473674995824,1756673134021
1756673134.6456501,0.33169,8.0,sell,489175727370318,1756673134110
1756673134.6456501,0.33169,1926.0,sell,238364472527333,1756673134110
1756673134.6456501,0.33161,4499.0,sell,578255051212984,1756673134110
1756673134.6456501,0.33157,112.0,sell,358997401700789,1756673134110
1756673134.6456501,0.33142,226.0,sell,1077252760289664,1756673134110
1756673134.6456501,0.33139,226.0,sell,908630804860073,1756673134110
1756673134.6456501,0.33138,226.0,sell,492219087247730,1756673134110
1756673134.6456501,0.33135,226.0,sell,892009823205559,1756673134110
1756673134.6456501,0.33133,225.0,sell,240709565134748,1756673134110
1756673134.6456501,0.3313,225.0,sell,353969752201064,1756673134110
1756673134.6456501,0.33127,4499.0,sell,307785920152710,1756673134110
1756673134.6456501,0.33127,225.0,sell,108497285862426,1756673134110
1756673134.6456501,0.33124,225.0,sell,95387763457027,1756673134110
1756673134.6456501,0.33121,225.0,sell,632864543150872,1756673134110
1756673134.6456501,0.33119,225.0,sell,815289603033151,1756673134110
1756673134.6456501,0.33118,225.0,sell,1049758891814872,1756673134110
1756673134.6456501,0.33115,225.0,sell,755349939478988,1756673134110
1756673134.6456501,0.33112,225.0,sell,147355908236185,1756673134110
1756673134.6456501,0.33111,3992.0,sell,188422691917237,1756673134110
1756673134.6456501,0.33109,225.0,sell,717977205385831,1756673134110
1756673134.6456501,0.33109,1273.0,sell,456724975783470,1756673134110
1756673134.6456501,0.33106,225.0,sell,836253750897373,1756673134110
1756673134.6456501,0.33103,225.0,sell,815857512102093,1756673134110
1756673134.6456501,0.33102,225.0,sell,801604653636302,1756673134110
1756673134.6456501,0.33099,225.0,sell,476800994074783,1756673134110
1756673134.6456501,0.33099,560.0,sell,393978061612952,1756673134110
1756673135.4062192,0.33136,37.0,sell,1090425156381809,1756673134916
1756673136.094605,0.33167,3395.0,buy,132078752510627,1756673135601
1756673136.3505185,0.3321,68.0,buy,708457520544403,1756673135801
1756673136.3505185,0.33211,912.0,buy,247689796760134,1756673135801
1756673136.3505185,0.33101,4079.0,sell,512920656501795,1756673135801
1756673136.3505185,0.331,124.0,sell,857711892813157,1756673135801
1756673136.8704104,0.33101,1245.0,sell,608469813075295,1756673136311
1756673136.8704104,0.33101,2958.0,sell,63091112287080,1756673136311
1756673137.3241236,0.33102,78.0,sell,456159899471131,1756673136785
1756673139.54007,0.33102,89.0,sell,577282391545943,1756673139015
1756673139.54007,0.33102,311.0,sell,55307181009316,1756673139015
1756673140.6464944,0.33206,83.0,buy,489713364940421,1756673140030
1756673141.6553829,0.33202,978.0,buy,313216800207289,1756673141153
1756673142.5097413,0.33201,99.0,buy,697632821849455,1756673142016
1756673142.5097413,0.33105,184.0,sell,266738112653344,1756673142016
1756673144.7169836,0.33196,979.0,buy,83966907765886,1756673144263
1756673148.3168254,0.33186,979.0,buy,130687948375701,1756673147741
1756673149.6410055,0.33114,37.0,sell,166263478571517,1756673149048
1756673150.8840716,0.33115,97.0,sell,730422446493518,1756673150065
1756673151.579402,0.33132,78.0,sell,236423732808035,1756673151001
1756673152.4239156,0.33183,455.0,buy,337610372774060,1756673151872
1756673152.4239156,0.33183,525.0,buy,387658206370028,1756673151872
1756673152.6290445,0.33133,91.0,sell,449007291732876,1756673152025
1756673152.6290445,0.33133,1232.0,sell,226134185524554,1756673152025
1756673152.6290445,0.33117,189.0,sell,858912770101331,1756673152025
1756673152.6290445,0.331,1000.0,sell,127773611854511,1756673152025
1756673152.9723396,0.331,138.0,sell,1105902653032489,1756673152412
1756673152.9723396,0.33096,220.0,sell,604738936942882,1756673152412
1756673152.9723396,0.33093,220.0,sell,911665110066342,1756673152412
1756673152.9723396,0.3309,2990.0,sell,994703321280699,1756673152412
1756673152.9723396,0.33089,2170.0,sell,912111010859583,1756673152412
